,image_id,domain,split,image_path,domain_name
576,n02391049_10497,B,train,trainB/n02391049_10497.jpg,Zebra
577,n02391049_6622,B,train,trainB/n02391049_6622.jpg,Zebra
578,n02391049_1818,B,train,trainB/n02391049_1818.jpg,Zebra
579,n02391049_8182,B,train,trainB/n02391049_8182.jpg,Zebra
580,n02391049_4974,B,train,trainB/n02391049_4974.jpg,Zebra
581,n02391049_10454,B,train,trainB/n02391049_10454.jpg,Zebra
582,n02391049_8425,B,val,trainB/n02391049_8425.jpg,Zebra
583,n02391049_5115,B,train,trainB/n02391049_5115.jpg,Zebra
584,n02391049_3202,B,train,trainB/n02391049_3202.jpg,Zebra
585,n02391049_10681,B,train,trainB/n02391049_10681.jpg,Zebra
586,n02391049_733,B,val,trainB/n02391049_733.jpg,Zebra
587,n02391049_2875,B,val,trainB/n02391049_2875.jpg,Zebra
588,n02391049_7919,B,train,trainB/n02391049_7919.jpg,Zebra
589,n02391049_8394,B,val,trainB/n02391049_8394.jpg,Zebra
590,n02391049_2691,B,train,trainB/n02391049_2691.jpg,Zebra
591,n02391049_6385,B,train,trainB/n02391049_6385.jpg,Zebra
592,n02391049_109,B,val,trainB/n02391049_109.jpg,Zebra
593,n02391049_7886,B,train,trainB/n02391049_7886.jpg,Zebra
594,n02391049_2732,B,val,trainB/n02391049_2732.jpg,Zebra
595,n02391049_121,B,train,trainB/n02391049_121.jpg,Zebra
596,n02391049_5908,B,train,trainB/n02391049_5908.jpg,Zebra
597,n02391049_2901,B,train,trainB/n02391049_2901.jpg,Zebra
598,n02391049_9698,B,train,trainB/n02391049_9698.jpg,Zebra
599,n02391049_7851,B,val,trainB/n02391049_7851.jpg,Zebra
600,n02391049_2518,B,train,trainB/n02391049_2518.jpg,Zebra
601,n02391049_7306,B,val,trainB/n02391049_7306.jpg,Zebra
602,n02391049_8021,B,val,trainB/n02391049_8021.jpg,Zebra
603,n02391049_3174,B,train,trainB/n02391049_3174.jpg,Zebra
604,n02391049_2524,B,train,trainB/n02391049_2524.jpg,Zebra
605,n02391049_9317,B,train,trainB/n02391049_9317.jpg,Zebra
606,n02391049_2242,B,train,trainB/n02391049_2242.jpg,Zebra
607,n02391049_3148,B,train,trainB/n02391049_3148.jpg,Zebra
608,n02391049_9303,B,val,trainB/n02391049_9303.jpg,Zebra
609,n02391049_4814,B,val,trainB/n02391049_4814.jpg,Zebra
610,n02391049_2281,B,train,trainB/n02391049_2281.jpg,Zebra
611,n02391049_2295,B,train,trainB/n02391049_2295.jpg,Zebra
612,n02391049_2294,B,val,trainB/n02391049_2294.jpg,Zebra
613,n02391049_487,B,train,trainB/n02391049_487.jpg,Zebra
614,n02391049_1789,B,train,trainB/n02391049_1789.jpg,Zebra
615,n02391049_3149,B,train,trainB/n02391049_3149.jpg,Zebra
616,n02391049_1038,B,train,trainB/n02391049_1038.jpg,Zebra
617,n02391049_6757,B,train,trainB/n02391049_6757.jpg,Zebra
618,n02391049_444,B,train,trainB/n02391049_444.jpg,Zebra
619,n02391049_1992,B,train,trainB/n02391049_1992.jpg,Zebra
620,n02391049_8008,B,train,trainB/n02391049_8008.jpg,Zebra
621,n02391049_1004,B,train,trainB/n02391049_1004.jpg,Zebra
622,n02391049_5276,B,train,trainB/n02391049_5276.jpg,Zebra
623,n02391049_685,B,train,trainB/n02391049_685.jpg,Zebra
624,n02391049_6582,B,train,trainB/n02391049_6582.jpg,Zebra
625,n02391049_5909,B,train,trainB/n02391049_5909.jpg,Zebra
626,n02391049_875,B,train,trainB/n02391049_875.jpg,Zebra
627,n02391049_8593,B,train,trainB/n02391049_8593.jpg,Zebra
628,n02391049_646,B,val,trainB/n02391049_646.jpg,Zebra
629,n02391049_2733,B,val,trainB/n02391049_2733.jpg,Zebra
630,n02391049_6227,B,train,trainB/n02391049_6227.jpg,Zebra
631,n02391049_108,B,train,trainB/n02391049_108.jpg,Zebra
632,n02391049_7105,B,train,trainB/n02391049_7105.jpg,Zebra
633,n02391049_2684,B,train,trainB/n02391049_2684.jpg,Zebra
634,n02391049_929,B,train,trainB/n02391049_929.jpg,Zebra
635,n02391049_10131,B,train,trainB/n02391049_10131.jpg,Zebra
636,n02391049_2848,B,train,trainB/n02391049_2848.jpg,Zebra
637,n02391049_915,B,train,trainB/n02391049_915.jpg,Zebra
638,n02391049_6421,B,train,trainB/n02391049_6421.jpg,Zebra
639,n02391049_2647,B,train,trainB/n02391049_2647.jpg,Zebra
640,n02391049_7071,B,train,trainB/n02391049_7071.jpg,Zebra
641,n02391049_15,B,val,trainB/n02391049_15.jpg,Zebra
642,n02391049_295,B,train,trainB/n02391049_295.jpg,Zebra
643,n02391049_6186,B,train,trainB/n02391049_6186.jpg,Zebra
644,n02391049_2486,B,val,trainB/n02391049_2486.jpg,Zebra
645,n02391049_6804,B,train,trainB/n02391049_6804.jpg,Zebra
646,n02391049_4034,B,train,trainB/n02391049_4034.jpg,Zebra
647,n02391049_1158,B,train,trainB/n02391049_1158.jpg,Zebra
648,n02391049_2451,B,val,trainB/n02391049_2451.jpg,Zebra
649,n02391049_2337,B,train,trainB/n02391049_2337.jpg,Zebra
650,n02391049_3001,B,train,trainB/n02391049_3001.jpg,Zebra
651,n02391049_1164,B,val,trainB/n02391049_1164.jpg,Zebra
652,n02391049_267,B,train,trainB/n02391049_267.jpg,Zebra
653,n02391049_501,B,train,trainB/n02391049_501.jpg,Zebra
654,n02391049_515,B,train,trainB/n02391049_515.jpg,Zebra
655,n02391049_2306,B,val,trainB/n02391049_2306.jpg,Zebra
656,n02391049_3018,B,train,trainB/n02391049_3018.jpg,Zebra
657,n02391049_2448,B,val,trainB/n02391049_2448.jpg,Zebra
658,n02391049_5333,B,train,trainB/n02391049_5333.jpg,Zebra
659,n02391049_3024,B,train,trainB/n02391049_3024.jpg,Zebra
660,n02391049_18,B,train,trainB/n02391049_18.jpg,Zebra
661,n02391049_1419,B,train,trainB/n02391049_1419.jpg,Zebra
662,n02391049_2104,B,train,trainB/n02391049_2104.jpg,Zebra
663,n02391049_9051,B,train,trainB/n02391049_9051.jpg,Zebra
664,n02391049_717,B,val,trainB/n02391049_717.jpg,Zebra
665,n02391049_3232,B,train,trainB/n02391049_3232.jpg,Zebra
666,n02391049_8373,B,train,trainB/n02391049_8373.jpg,Zebra
667,n02391049_5131,B,train,trainB/n02391049_5131.jpg,Zebra
668,n02391049_2886,B,train,trainB/n02391049_2886.jpg,Zebra
669,n02391049_918,B,train,trainB/n02391049_918.jpg,Zebra
670,n02391049_2879,B,train,trainB/n02391049_2879.jpg,Zebra
671,n02391049_924,B,train,trainB/n02391049_924.jpg,Zebra
672,n02391049_2702,B,train,trainB/n02391049_2702.jpg,Zebra
673,n02391049_6564,B,train,trainB/n02391049_6564.jpg,Zebra
674,n02391049_111,B,train,trainB/n02391049_111.jpg,Zebra
675,n02391049_6202,B,val,trainB/n02391049_6202.jpg,Zebra
676,n02391049_6216,B,train,trainB/n02391049_6216.jpg,Zebra
677,n02391049_1551,B,train,trainB/n02391049_1551.jpg,Zebra
678,n02391049_1223,B,val,trainB/n02391049_1223.jpg,Zebra
679,n02391049_9864,B,train,trainB/n02391049_9864.jpg,Zebra
680,n02391049_2266,B,train,trainB/n02391049_2266.jpg,Zebra
681,n02391049_5509,B,train,trainB/n02391049_5509.jpg,Zebra
682,n02391049_475,B,train,trainB/n02391049_475.jpg,Zebra
683,n02391049_4165,B,train,trainB/n02391049_4165.jpg,Zebra
684,n02391049_461,B,train,trainB/n02391049_461.jpg,Zebra
685,n02391049_9441,B,val,trainB/n02391049_9441.jpg,Zebra
686,n02391049_3636,B,train,trainB/n02391049_3636.jpg,Zebra
687,n02391049_3805,B,train,trainB/n02391049_3805.jpg,Zebra
688,n02391049_10504,B,train,trainB/n02391049_10504.jpg,Zebra
689,n02391049_3187,B,train,trainB/n02391049_3187.jpg,Zebra
690,n02391049_7487,B,train,trainB/n02391049_7487.jpg,Zebra
691,n02391049_4824,B,train,trainB/n02391049_4824.jpg,Zebra
692,n02391049_5291,B,train,trainB/n02391049_5291.jpg,Zebra
693,n02391049_9497,B,train,trainB/n02391049_9497.jpg,Zebra
694,n02391049_8951,B,train,trainB/n02391049_8951.jpg,Zebra
695,n02391049_1752,B,train,trainB/n02391049_1752.jpg,Zebra
696,n02391049_3623,B,train,trainB/n02391049_3623.jpg,Zebra
697,n02391049_2273,B,train,trainB/n02391049_2273.jpg,Zebra
698,n02391049_306,B,train,trainB/n02391049_306.jpg,Zebra
699,n02391049_6015,B,train,trainB/n02391049_6015.jpg,Zebra
700,n02391049_474,B,train,trainB/n02391049_474.jpg,Zebra
701,n02391049_7848,B,train,trainB/n02391049_7848.jpg,Zebra
702,n02391049_851,B,val,trainB/n02391049_851.jpg,Zebra
703,n02391049_2924,B,train,trainB/n02391049_2924.jpg,Zebra
704,n02391049_5093,B,train,trainB/n02391049_5093.jpg,Zebra
705,n02391049_879,B,train,trainB/n02391049_879.jpg,Zebra
706,n02391049_886,B,train,trainB/n02391049_886.jpg,Zebra
707,n02391049_1236,B,train,trainB/n02391049_1236.jpg,Zebra
708,n02391049_676,B,train,trainB/n02391049_676.jpg,Zebra
709,n02391049_6565,B,val,trainB/n02391049_6565.jpg,Zebra
710,n02391049_9656,B,train,trainB/n02391049_9656.jpg,Zebra
711,n02391049_5695,B,train,trainB/n02391049_5695.jpg,Zebra
712,n02391049_2844,B,train,trainB/n02391049_2844.jpg,Zebra
713,n02391049_3582,B,val,trainB/n02391049_3582.jpg,Zebra
714,n02391049_9911,B,val,trainB/n02391049_9911.jpg,Zebra
715,n02391049_10129,B,train,trainB/n02391049_10129.jpg,Zebra
716,n02391049_925,B,train,trainB/n02391049_925.jpg,Zebra
717,n02391049_7096,B,val,trainB/n02391049_7096.jpg,Zebra
718,n02391049_3233,B,train,trainB/n02391049_3233.jpg,Zebra
719,n02391049_2663,B,train,trainB/n02391049_2663.jpg,Zebra
720,n02391049_2111,B,train,trainB/n02391049_2111.jpg,Zebra
721,n02391049_3958,B,val,trainB/n02391049_3958.jpg,Zebra
722,n02391049_19,B,train,trainB/n02391049_19.jpg,Zebra
723,n02391049_1183,B,train,trainB/n02391049_1183.jpg,Zebra
724,n02391049_6834,B,train,trainB/n02391049_6834.jpg,Zebra
725,n02391049_8831,B,train,trainB/n02391049_8831.jpg,Zebra
726,n02391049_25,B,train,trainB/n02391049_25.jpg,Zebra
727,n02391049_8616,B,train,trainB/n02391049_8616.jpg,Zebra
728,n02391049_3031,B,train,trainB/n02391049_3031.jpg,Zebra
729,n02391049_514,B,train,trainB/n02391049_514.jpg,Zebra
730,n02391049_272,B,train,trainB/n02391049_272.jpg,Zebra
731,n02391049_8158,B,train,trainB/n02391049_8158.jpg,Zebra
732,n02391049_6163,B,train,trainB/n02391049_6163.jpg,Zebra
733,n02391049_2477,B,train,trainB/n02391049_2477.jpg,Zebra
734,n02391049_2311,B,val,trainB/n02391049_2311.jpg,Zebra
735,n02391049_4748,B,train,trainB/n02391049_4748.jpg,Zebra
736,n02391049_1156,B,train,trainB/n02391049_1156.jpg,Zebra
737,n02391049_3755,B,train,trainB/n02391049_3755.jpg,Zebra
738,n02391049_33,B,train,trainB/n02391049_33.jpg,Zebra
739,n02391049_1817,B,train,trainB/n02391049_1817.jpg,Zebra
740,n02391049_10467,B,train,trainB/n02391049_10467.jpg,Zebra
741,n02391049_1195,B,train,trainB/n02391049_1195.jpg,Zebra
742,n02391049_1181,B,train,trainB/n02391049_1181.jpg,Zebra
743,n02391049_4576,B,train,trainB/n02391049_4576.jpg,Zebra
744,n02391049_3219,B,train,trainB/n02391049_3219.jpg,Zebra
745,n02391049_6413,B,train,trainB/n02391049_6413.jpg,Zebra
746,n02391049_2852,B,val,trainB/n02391049_2852.jpg,Zebra
747,n02391049_927,B,train,trainB/n02391049_927.jpg,Zebra
748,n02391049_2701,B,train,trainB/n02391049_2701.jpg,Zebra
749,n02391049_2729,B,train,trainB/n02391049_2729.jpg,Zebra
750,n02391049_7645,B,val,trainB/n02391049_7645.jpg,Zebra
751,n02391049_10063,B,train,trainB/n02391049_10063.jpg,Zebra
752,n02391049_847,B,val,trainB/n02391049_847.jpg,Zebra
753,n02391049_10739,B,train,trainB/n02391049_10739.jpg,Zebra
754,n02391049_2098,B,val,trainB/n02391049_2098.jpg,Zebra
755,n02391049_2926,B,val,trainB/n02391049_2926.jpg,Zebra
756,n02391049_2265,B,train,trainB/n02391049_2265.jpg,Zebra
757,n02391049_3153,B,train,trainB/n02391049_3153.jpg,Zebra
758,n02391049_2,B,val,trainB/n02391049_2.jpg,Zebra
759,n02391049_6942,B,train,trainB/n02391049_6942.jpg,Zebra
760,n02391049_3191,B,val,trainB/n02391049_3191.jpg,Zebra
761,n02391049_6957,B,train,trainB/n02391049_6957.jpg,Zebra
762,n02391049_9494,B,train,trainB/n02391049_9494.jpg,Zebra
763,n02391049_11195,B,train,trainB/n02391049_11195.jpg,Zebra
764,n02391049_2258,B,train,trainB/n02391049_2258.jpg,Zebra
765,n02391049_1751,B,train,trainB/n02391049_1751.jpg,Zebra
766,n02391049_11181,B,train,trainB/n02391049_11181.jpg,Zebra
767,n02391049_9331,B,train,trainB/n02391049_9331.jpg,Zebra
768,n02391049_9443,B,train,trainB/n02391049_9443.jpg,Zebra
769,n02391049_463,B,train,trainB/n02391049_463.jpg,Zebra
770,n02391049_2927,B,train,trainB/n02391049_2927.jpg,Zebra
771,n02391049_10738,B,train,trainB/n02391049_10738.jpg,Zebra
772,n02391049_1235,B,val,trainB/n02391049_1235.jpg,Zebra
773,n02391049_3436,B,val,trainB/n02391049_3436.jpg,Zebra
774,n02391049_7678,B,train,trainB/n02391049_7678.jpg,Zebra
775,n02391049_675,B,train,trainB/n02391049_675.jpg,Zebra
776,n02391049_2714,B,train,trainB/n02391049_2714.jpg,Zebra
777,n02391049_107,B,train,trainB/n02391049_107.jpg,Zebra
778,n02391049_926,B,train,trainB/n02391049_926.jpg,Zebra
779,n02391049_2853,B,train,trainB/n02391049_2853.jpg,Zebra
780,n02391049_2847,B,train,trainB/n02391049_2847.jpg,Zebra
781,n02391049_932,B,val,trainB/n02391049_932.jpg,Zebra
782,n02391049_2648,B,train,trainB/n02391049_2648.jpg,Zebra
783,n02391049_1355,B,val,trainB/n02391049_1355.jpg,Zebra
784,n02391049_6374,B,val,trainB/n02391049_6374.jpg,Zebra
785,n02391049_2674,B,train,trainB/n02391049_2674.jpg,Zebra
786,n02391049_715,B,train,trainB/n02391049_715.jpg,Zebra
787,n02391049_4952,B,val,trainB/n02391049_4952.jpg,Zebra
788,n02391049_26,B,train,trainB/n02391049_26.jpg,Zebra
789,n02391049_32,B,val,trainB/n02391049_32.jpg,Zebra
790,n02391049_3754,B,train,trainB/n02391049_3754.jpg,Zebra
791,n02391049_3026,B,train,trainB/n02391049_3026.jpg,Zebra
792,n02391049_2476,B,train,trainB/n02391049_2476.jpg,Zebra
793,n02391049_4775,B,train,trainB/n02391049_4775.jpg,Zebra
794,n02391049_2304,B,train,trainB/n02391049_2304.jpg,Zebra
795,n02391049_1153,B,train,trainB/n02391049_1153.jpg,Zebra
796,n02391049_3022,B,train,trainB/n02391049_3022.jpg,Zebra
797,n02391049_249,B,val,trainB/n02391049_249.jpg,Zebra
798,n02391049_1147,B,train,trainB/n02391049_1147.jpg,Zebra
799,n02391049_3778,B,train,trainB/n02391049_3778.jpg,Zebra
800,n02391049_2466,B,train,trainB/n02391049_2466.jpg,Zebra
801,n02391049_9533,B,train,trainB/n02391049_9533.jpg,Zebra
802,n02391049_275,B,train,trainB/n02391049_275.jpg,Zebra
803,n02391049_261,B,val,trainB/n02391049_261.jpg,Zebra
804,n02391049_1184,B,train,trainB/n02391049_1184.jpg,Zebra
805,n02391049_36,B,train,trainB/n02391049_36.jpg,Zebra
806,n02391049_22,B,train,trainB/n02391049_22.jpg,Zebra
807,n02391049_5889,B,train,trainB/n02391049_5889.jpg,Zebra
808,n02391049_9719,B,train,trainB/n02391049_9719.jpg,Zebra
809,n02391049_711,B,train,trainB/n02391049_711.jpg,Zebra
810,n02391049_5679,B,train,trainB/n02391049_5679.jpg,Zebra
811,n02391049_2116,B,train,trainB/n02391049_2116.jpg,Zebra
812,n02391049_936,B,train,trainB/n02391049_936.jpg,Zebra
813,n02391049_2857,B,val,trainB/n02391049_2857.jpg,Zebra
814,n02391049_8201,B,train,trainB/n02391049_8201.jpg,Zebra
815,n02391049_659,B,val,trainB/n02391049_659.jpg,Zebra
816,n02391049_3426,B,val,trainB/n02391049_3426.jpg,Zebra
817,n02391049_7668,B,val,trainB/n02391049_7668.jpg,Zebra
818,n02391049_2704,B,val,trainB/n02391049_2704.jpg,Zebra
819,n02391049_671,B,val,trainB/n02391049_671.jpg,Zebra
820,n02391049_9137,B,train,trainB/n02391049_9137.jpg,Zebra
821,n02391049_4413,B,train,trainB/n02391049_4413.jpg,Zebra
822,n02391049_3397,B,val,trainB/n02391049_3397.jpg,Zebra
823,n02391049_7683,B,train,trainB/n02391049_7683.jpg,Zebra
824,n02391049_5527,B,train,trainB/n02391049_5527.jpg,Zebra
825,n02391049_9309,B,train,trainB/n02391049_9309.jpg,Zebra
826,n02391049_7324,B,train,trainB/n02391049_7324.jpg,Zebra
827,n02391049_329,B,train,trainB/n02391049_329.jpg,Zebra
828,n02391049_6012,B,train,trainB/n02391049_6012.jpg,Zebra
829,n02391049_7318,B,train,trainB/n02391049_7318.jpg,Zebra
830,n02391049_2506,B,train,trainB/n02391049_2506.jpg,Zebra
831,n02391049_6947,B,val,trainB/n02391049_6947.jpg,Zebra
832,n02391049_7,B,val,trainB/n02391049_7.jpg,Zebra
833,n02391049_1973,B,train,trainB/n02391049_1973.jpg,Zebra
834,n02391049_4189,B,train,trainB/n02391049_4189.jpg,Zebra
835,n02391049_11153,B,train,trainB/n02391049_11153.jpg,Zebra
836,n02391049_7494,B,val,trainB/n02391049_7494.jpg,Zebra
837,n02391049_499,B,train,trainB/n02391049_499.jpg,Zebra
838,n02391049_7319,B,train,trainB/n02391049_7319.jpg,Zebra
839,n02391049_314,B,train,trainB/n02391049_314.jpg,Zebra
840,n02391049_4176,B,train,trainB/n02391049_4176.jpg,Zebra
841,n02391049_2507,B,train,trainB/n02391049_2507.jpg,Zebra
842,n02391049_8994,B,train,trainB/n02391049_8994.jpg,Zebra
843,n02391049_6775,B,train,trainB/n02391049_6775.jpg,Zebra
844,n02391049_2275,B,train,trainB/n02391049_2275.jpg,Zebra
845,n02391049_328,B,train,trainB/n02391049_328.jpg,Zebra
846,n02391049_3631,B,train,trainB/n02391049_3631.jpg,Zebra
847,n02391049_1026,B,train,trainB/n02391049_1026.jpg,Zebra
848,n02391049_8764,B,train,trainB/n02391049_8764.jpg,Zebra
849,n02391049_7457,B,train,trainB/n02391049_7457.jpg,Zebra
850,n02391049_6991,B,train,trainB/n02391049_6991.jpg,Zebra
851,n02391049_4638,B,train,trainB/n02391049_4638.jpg,Zebra
852,n02391049_10701,B,train,trainB/n02391049_10701.jpg,Zebra
853,n02391049_857,B,train,trainB/n02391049_857.jpg,Zebra
854,n02391049_2922,B,val,trainB/n02391049_2922.jpg,Zebra
855,n02391049_9136,B,train,trainB/n02391049_9136.jpg,Zebra
856,n02391049_116,B,train,trainB/n02391049_116.jpg,Zebra
857,n02391049_9122,B,train,trainB/n02391049_9122.jpg,Zebra
858,n02391049_102,B,train,trainB/n02391049_102.jpg,Zebra
859,n02391049_2739,B,val,trainB/n02391049_2739.jpg,Zebra
860,n02391049_8214,B,train,trainB/n02391049_8214.jpg,Zebra
861,n02391049_5724,B,val,trainB/n02391049_5724.jpg,Zebra
862,n02391049_2856,B,train,trainB/n02391049_2856.jpg,Zebra
863,n02391049_10649,B,train,trainB/n02391049_10649.jpg,Zebra
864,n02391049_2842,B,train,trainB/n02391049_2842.jpg,Zebra
865,n02391049_1378,B,train,trainB/n02391049_1378.jpg,Zebra
866,n02391049_704,B,val,trainB/n02391049_704.jpg,Zebra
867,n02391049_2671,B,val,trainB/n02391049_2671.jpg,Zebra
868,n02391049_2117,B,train,trainB/n02391049_2117.jpg,Zebra
869,n02391049_3209,B,train,trainB/n02391049_3209.jpg,Zebra
870,n02391049_2665,B,train,trainB/n02391049_2665.jpg,Zebra
871,n02391049_2895,B,train,trainB/n02391049_2895.jpg,Zebra
872,n02391049_738,B,train,trainB/n02391049_738.jpg,Zebra
873,n02391049_3235,B,train,trainB/n02391049_3235.jpg,Zebra
874,n02391049_3221,B,train,trainB/n02391049_3221.jpg,Zebra
875,n02391049_6359,B,train,trainB/n02391049_6359.jpg,Zebra
876,n02391049_1436,B,train,trainB/n02391049_1436.jpg,Zebra
877,n02391049_7721,B,val,trainB/n02391049_7721.jpg,Zebra
878,n02391049_2659,B,train,trainB/n02391049_2659.jpg,Zebra
879,n02391049_23,B,train,trainB/n02391049_23.jpg,Zebra
880,n02391049_37,B,train,trainB/n02391049_37.jpg,Zebra
881,n02391049_10339,B,train,trainB/n02391049_10339.jpg,Zebra
882,n02391049_1191,B,train,trainB/n02391049_1191.jpg,Zebra
883,n02391049_6198,B,val,trainB/n02391049_6198.jpg,Zebra
884,n02391049_506,B,val,trainB/n02391049_506.jpg,Zebra
885,n02391049_9532,B,train,trainB/n02391049_9532.jpg,Zebra
886,n02391049_3779,B,train,trainB/n02391049_3779.jpg,Zebra
887,n02391049_274,B,train,trainB/n02391049_274.jpg,Zebra
888,n02391049_3037,B,train,trainB/n02391049_3037.jpg,Zebra
889,n02391049_6629,B,train,trainB/n02391049_6629.jpg,Zebra
890,n02391049_248,B,val,trainB/n02391049_248.jpg,Zebra
891,n02391049_3023,B,train,trainB/n02391049_3023.jpg,Zebra
892,n02391049_538,B,train,trainB/n02391049_538.jpg,Zebra
893,n02391049_6159,B,train,trainB/n02391049_6159.jpg,Zebra
894,n02391049_7521,B,train,trainB/n02391049_7521.jpg,Zebra
895,n02391049_4028,B,train,trainB/n02391049_4028.jpg,Zebra
896,n02391049_2459,B,train,trainB/n02391049_2459.jpg,Zebra
897,n02391049_1178,B,val,trainB/n02391049_1178.jpg,Zebra
898,n02391049_9524,B,train,trainB/n02391049_9524.jpg,Zebra
899,n02391049_276,B,train,trainB/n02391049_276.jpg,Zebra
900,n02391049_8148,B,train,trainB/n02391049_8148.jpg,Zebra
901,n02391049_2465,B,train,trainB/n02391049_2465.jpg,Zebra
902,n02391049_10307,B,train,trainB/n02391049_10307.jpg,Zebra
903,n02391049_10461,B,train,trainB/n02391049_10461.jpg,Zebra
904,n02391049_4969,B,val,trainB/n02391049_4969.jpg,Zebra
905,n02391049_35,B,train,trainB/n02391049_35.jpg,Zebra
906,n02391049_6818,B,val,trainB/n02391049_6818.jpg,Zebra
907,n02391049_2897,B,val,trainB/n02391049_2897.jpg,Zebra
908,n02391049_2883,B,train,trainB/n02391049_2883.jpg,Zebra
909,n02391049_1434,B,train,trainB/n02391049_1434.jpg,Zebra
910,n02391049_4564,B,train,trainB/n02391049_4564.jpg,Zebra
911,n02391049_2673,B,val,trainB/n02391049_2673.jpg,Zebra
912,n02391049_9726,B,train,trainB/n02391049_9726.jpg,Zebra
913,n02391049_712,B,train,trainB/n02391049_712.jpg,Zebra
914,n02391049_921,B,train,trainB/n02391049_921.jpg,Zebra
915,n02391049_935,B,val,trainB/n02391049_935.jpg,Zebra
916,n02391049_2698,B,val,trainB/n02391049_2698.jpg,Zebra
917,n02391049_909,B,train,trainB/n02391049_909.jpg,Zebra
918,n02391049_5875,B,train,trainB/n02391049_5875.jpg,Zebra
919,n02391049_2049,B,train,trainB/n02391049_2049.jpg,Zebra
920,n02391049_2061,B,val,trainB/n02391049_2061.jpg,Zebra
921,n02391049_6561,B,train,trainB/n02391049_6561.jpg,Zebra
922,n02391049_699,B,train,trainB/n02391049_699.jpg,Zebra
923,n02391049_841,B,val,trainB/n02391049_841.jpg,Zebra
924,n02391049_6987,B,train,trainB/n02391049_6987.jpg,Zebra
925,n02391049_1742,B,train,trainB/n02391049_1742.jpg,Zebra
926,n02391049_6993,B,train,trainB/n02391049_6993.jpg,Zebra
927,n02391049_9478,B,train,trainB/n02391049_9478.jpg,Zebra
928,n02391049_1024,B,train,trainB/n02391049_1024.jpg,Zebra
929,n02391049_9336,B,train,trainB/n02391049_9336.jpg,Zebra
930,n02391049_316,B,val,trainB/n02391049_316.jpg,Zebra
931,n02391049_8028,B,train,trainB/n02391049_8028.jpg,Zebra
932,n02391049_2511,B,train,trainB/n02391049_2511.jpg,Zebra
933,n02391049_8982,B,train,trainB/n02391049_8982.jpg,Zebra
934,n02391049_5295,B,train,trainB/n02391049_5295.jpg,Zebra
935,n02391049_9487,B,train,trainB/n02391049_9487.jpg,Zebra
936,n02391049_4,B,train,trainB/n02391049_4.jpg,Zebra
937,n02391049_2289,B,train,trainB/n02391049_2289.jpg,Zebra
938,n02391049_6951,B,train,trainB/n02391049_6951.jpg,Zebra
939,n02391049_465,B,train,trainB/n02391049_465.jpg,Zebra
940,n02391049_4161,B,train,trainB/n02391049_4161.jpg,Zebra
941,n02391049_2504,B,train,trainB/n02391049_2504.jpg,Zebra
942,n02391049_6762,B,val,trainB/n02391049_6762.jpg,Zebra
943,n02391049_471,B,train,trainB/n02391049_471.jpg,Zebra
944,n02391049_1743,B,train,trainB/n02391049_1743.jpg,Zebra
945,n02391049_3154,B,train,trainB/n02391049_3154.jpg,Zebra
946,n02391049_1025,B,train,trainB/n02391049_1025.jpg,Zebra
947,n02391049_459,B,val,trainB/n02391049_459.jpg,Zebra
948,n02391049_8015,B,val,trainB/n02391049_8015.jpg,Zebra
949,n02391049_2935,B,train,trainB/n02391049_2935.jpg,Zebra
950,n02391049_2921,B,train,trainB/n02391049_2921.jpg,Zebra
951,n02391049_101,B,train,trainB/n02391049_101.jpg,Zebra
952,n02391049_9135,B,train,trainB/n02391049_9135.jpg,Zebra
953,n02391049_115,B,train,trainB/n02391049_115.jpg,Zebra
954,n02391049_8565,B,val,trainB/n02391049_8565.jpg,Zebra
955,n02391049_2048,B,train,trainB/n02391049_2048.jpg,Zebra
956,n02391049_1555,B,train,trainB/n02391049_1555.jpg,Zebra
957,n02391049_3342,B,train,trainB/n02391049_3342.jpg,Zebra
958,n02391049_897,B,train,trainB/n02391049_897.jpg,Zebra
959,n02391049_7911,B,train,trainB/n02391049_7911.jpg,Zebra
960,n02391049_934,B,train,trainB/n02391049_934.jpg,Zebra
961,n02391049_3578,B,train,trainB/n02391049_3578.jpg,Zebra
962,n02391049_713,B,train,trainB/n02391049_713.jpg,Zebra
963,n02391049_9055,B,val,trainB/n02391049_9055.jpg,Zebra
964,n02391049_707,B,val,trainB/n02391049_707.jpg,Zebra
965,n02391049_7722,B,train,trainB/n02391049_7722.jpg,Zebra
966,n02391049_3236,B,val,trainB/n02391049_3236.jpg,Zebra
967,n02391049_5121,B,train,trainB/n02391049_5121.jpg,Zebra
968,n02391049_3785,B,train,trainB/n02391049_3785.jpg,Zebra
969,n02391049_3949,B,train,trainB/n02391049_3949.jpg,Zebra
970,n02391049_8149,B,train,trainB/n02391049_8149.jpg,Zebra
971,n02391049_2464,B,train,trainB/n02391049_2464.jpg,Zebra
972,n02391049_9519,B,train,trainB/n02391049_9519.jpg,Zebra
973,n02391049_1145,B,train,trainB/n02391049_1145.jpg,Zebra
974,n02391049_3034,B,train,trainB/n02391049_3034.jpg,Zebra
975,n02391049_9542,B,train,trainB/n02391049_9542.jpg,Zebra
976,n02391049_9556,B,train,trainB/n02391049_9556.jpg,Zebra
977,n02391049_5344,B,train,trainB/n02391049_5344.jpg,Zebra
978,n02391049_3053,B,train,trainB/n02391049_3053.jpg,Zebra
979,n02391049_6856,B,train,trainB/n02391049_6856.jpg,Zebra
